article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,article_idx,image_url,image_relative_path,in_home_feed,in_similar_items
0554772002,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12789,/images/055/0554772002.jpg,055/0554772002.jpg,False,True
0554772003,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12790,/images/055/0554772003.jpg,055/0554772003.jpg,False,True
0554772004,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12791,/images/055/0554772004.jpg,055/0554772004.jpg,False,True
0554772013,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12792,/images/055/0554772013.jpg,055/0554772013.jpg,False,True
0554772014,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010010,Melange,30,Other Orange,5,Bright,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12793,/images/055/0554772014.jpg,055/0554772014.jpg,False,True
0554772015,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12794,/images/055/0554772015.jpg,055/0554772015.jpg,False,True
0554772020,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010016,Solid,72,Blue,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12795,/images/055/0554772020.jpg,055/0554772020.jpg,False,True
0554772026,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12796,/images/055/0554772026.jpg,055/0554772026.jpg,False,True
0554772031,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12797,/images/055/0554772031.jpg,055/0554772031.jpg,False,True
0554772034,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12798,/images/055/0554772034.jpg,055/0554772034.jpg,False,True
0554772041,554772,Bob V-neck,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.,12799,/images/055/0554772041.jpg,055/0554772041.jpg,False,True
0554792001,554792,Benny hip belt (1),67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Narrow belt in imitation leather with a metal detail at one end and a metal buckle. Width 2.5 cm.,12803,/images/055/0554792001.jpg,055/0554792001.jpg,False,False
0554811008,554811,Rihanna,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short dress in slub jersey made from a modal and cotton blend. Short cap sleeves with sewn-in turn-ups, a narrow, elasticated seam at the waist, side pockets and a gently flared skirt.",12811,/images/055/0554811008.jpg,055/0554811008.jpg,False,False
0555640001,555640,Karin fancy+,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports bra in fast-drying functional fabric with a racer back in ventilating mixed mesh and a wide elasticated hem. Medium support.,12967,/images/055/0555640001.jpg,055/0555640001.jpg,False,True
0556255001,556255,Skinny L.W Grand,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, low-rise jeans in washed, stretch denim with a zip fly and button, and skinny legs.",13042,/images/055/0556255001.jpg,055/0556255001.jpg,False,True
0556255003,556255,Skinny L.W Grand,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, low-rise jeans in washed, stretch denim with a zip fly and button, and skinny legs.",13043,/images/055/0556255003.jpg,055/0556255003.jpg,False,True
0556255005,556255,Skinny L.W Grand,272,Trousers,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, low-rise jeans in washed, stretch denim with a zip fly and button, and skinny legs.",13044,/images/055/0556255005.jpg,055/0556255005.jpg,False,True
0556260004,556260,Skinny L.W Elite,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, low-rise jeans in washed, stretch denim with hard-worn details, a button at the waist, zip fly and skinny legs.",13047,/images/055/0556260004.jpg,055/0556260004.jpg,False,True
0556539001,556539,Velvet scrunchie,512,Hair ties,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13120,/images/055/0556539001.jpg,055/0556539001.jpg,True,True
0556539003,556539,Velvet scrunchie,512,Hair ties,Accessories,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13121,/images/055/0556539003.jpg,055/0556539003.jpg,False,True
0556539010,556539,Velvet scrunchie,512,Hair ties,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13122,/images/055/0556539010.jpg,055/0556539010.jpg,False,True
0556539011,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,22,Yellow,7,Medium,8,Yellow,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13123,/images/055/0556539011.jpg,055/0556539011.jpg,False,True
0556539014,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,32,Orange,7,Medium,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13124,/images/055/0556539014.jpg,055/0556539014.jpg,False,True
0556539016,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,43,Dark Red,4,Dark,18,Red,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13125,/images/055/0556539016.jpg,055/0556539016.jpg,False,True
0556539018,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,50,Other Pink,5,Bright,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13126,/images/055/0556539018.jpg,055/0556539018.jpg,False,True
0556539023,556539,Velvet scrunchie,512,Hair ties,Accessories,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13127,/images/055/0556539023.jpg,055/0556539023.jpg,False,True
0556539026,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13128,/images/055/0556539026.jpg,055/0556539026.jpg,False,True
0556539027,556539,Velvet scrunchie,512,Hair ties,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13129,/images/055/0556539027.jpg,055/0556539027.jpg,False,True
0556539028,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,70,Other Blue,5,Bright,2,Blue,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13130,/images/055/0556539028.jpg,055/0556539028.jpg,False,True
0556539030,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13131,/images/055/0556539030.jpg,055/0556539030.jpg,False,True
0556539032,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,21,Light Yellow,1,Dusty Light,8,Yellow,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13132,/images/055/0556539032.jpg,055/0556539032.jpg,False,True
0556539033,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,90,Other Green,5,Bright,19,Green,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13133,/images/055/0556539033.jpg,055/0556539033.jpg,False,True
0556539034,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13134,/images/055/0556539034.jpg,055/0556539034.jpg,False,True
0556539036,556539,Velvet scrunchie,73,Hair string,Accessories,1010001,All over pattern,60,Other Purple,5,Bright,6,Lilac Purple,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13135,/images/055/0556539036.jpg,055/0556539036.jpg,False,True
0556539039,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13136,/images/055/0556539039.jpg,055/0556539039.jpg,False,True
0556539042,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,52,Pink,7,Medium,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13137,/images/055/0556539042.jpg,055/0556539042.jpg,False,True
0556539043,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,32,Orange,5,Bright,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13138,/images/055/0556539043.jpg,055/0556539043.jpg,False,True
0556539046,556539,Velvet scrunchie,73,Hair string,Accessories,1010016,Solid,70,Other Blue,5,Bright,2,Blue,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Velour-covered hair elastic.,13139,/images/055/0556539046.jpg,055/0556539046.jpg,False,True
0556560001,556560,Skinny Cheapo 79,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Slim-fit jeans in washed stretch denim with an adjustable elasticated waist, zip fly and press-stud, front and back pockets, and narrow hems.",13153,/images/055/0556560001.jpg,055/0556560001.jpg,True,False
0557193001,557193,Mimi Petite,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket trousers in washed, superstretch twill with a regular waist and slim legs.",13247,/images/055/0557193001.jpg,055/0557193001.jpg,False,True
0557248001,557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",13278,/images/055/0557248001.jpg,055/0557248001.jpg,False,False
0557248003,557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",13280,/images/055/0557248003.jpg,055/0557248003.jpg,False,True
0557599001,557599,2p Samantha Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back.",13332,/images/055/0557599001.jpg,055/0557599001.jpg,True,True
0557599010,557599,2p Majken Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back.",13335,/images/055/0557599010.jpg,055/0557599010.jpg,False,True
0557599011,557599,2p Samantha Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back.",13336,/images/055/0557599011.jpg,055/0557599011.jpg,False,True
0557599018,557599,2p Samantha Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back.",13337,/images/055/0557599018.jpg,055/0557599018.jpg,False,True
0557599022,557599,Samantha 2p Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back.",13338,/images/055/0557599022.jpg,055/0557599022.jpg,False,True
0557599023,557599,Samantha 2p Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back.",13339,/images/055/0557599023.jpg,055/0557599023.jpg,False,True
0558266002,558266,Vigga Basic pants,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length treggings in washed stretch twill with a high waist, concealed zip in one side and seams on the legs.",13437,/images/055/0558266002.jpg,055/0558266002.jpg,False,True
0558427001,558427,Dylan PU,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Leggings in imitation leather with a zip and concealed button at the back.,13460,/images/055/0558427001.jpg,055/0558427001.jpg,False,True
0558428001,558428,Peggy Biker PU,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Leggings in imitation leather with quilted details. High waist with concealed elastication.,13461,/images/055/0558428001.jpg,055/0558428001.jpg,False,True
0559129008,559129,SKINNY Knit 89,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in supersoft, stretch denim with an adjustable elasticated waist, zip fly and button, and narrow hems.",13630,/images/055/0559129008.jpg,055/0559129008.jpg,True,False
0559226002,559226,Audery padded idro,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Medium coverage lace bra with underwired, moulded, lightly padded cups that shape the bust and provide good support. Narrow adjustable shoulder straps and a hook-and-eye fastening at the back.",13667,/images/055/0559226002.jpg,055/0559226002.jpg,False,True
0559616001,559616,Timeless Push Triangle(1),298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage and ties at the back.",13709,/images/055/0559616001.jpg,055/0559616001.jpg,True,True
0559616002,559616,Timeless Push Triangle(1),298,Bikini top,Swimwear,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage and ties at the back.",13710,/images/055/0559616002.jpg,055/0559616002.jpg,False,True
